CATEGORY,RUN_ACCESSION,STATUS,FASTQ_MD5_LIST,FASTQ_URL_LIST
10000_RANDOM_1MB,ERR12309760,ACTIVE,"[""f077421cb708974ccbc3fbd0c479250f""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/060/ERR12309760/ERR12309760.fastq.gz""]"
10000_RANDOM_1MB,ERR12309829,ACTIVE,"[""859c880ff4b502ea9eb6309d23d8ee8b""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/029/ERR12309829/ERR12309829.fastq.gz""]"
10000_RANDOM_1MB,ERR12309899,ACTIVE,"[""3c8d4d7864a5f4b9e8d306da6085607e""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/099/ERR12309899/ERR12309899.fastq.gz""]"
10000_RANDOM_1MB,ERR12309905,ACTIVE,"[""1bf627792caa3d3dadef6913af6477b4""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/005/ERR12309905/ERR12309905.fastq.gz""]"
10000_RANDOM_1MB,ERR12309913,ACTIVE,"[""39bc7ddfcfb418efabd635bcf6418d08""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/013/ERR12309913/ERR12309913.fastq.gz""]"
10000_RANDOM_1MB,ERR12309918,ACTIVE,"[""4e5ded823443dfd534f75171231ce6fb""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/018/ERR12309918/ERR12309918.fastq.gz""]"
10000_RANDOM_1MB,ERR12309937,ACTIVE,"[""359de1341e023c448ec6cad4be260f06""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/037/ERR12309937/ERR12309937.fastq.gz""]"
10000_RANDOM_1MB,ERR12309940,ACTIVE,"[""020daef8c9806bc0b7568fd033dfc34d""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/040/ERR12309940/ERR12309940.fastq.gz""]"
10000_RANDOM_1MB,ERR12310454,ACTIVE,"[""ff4313dd75451702e3698fa99d17868b""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/054/ERR12310454/ERR12310454.fastq.gz""]"
10000_RANDOM_1MB,ERR1231096,ACTIVE,"[""349c71b491047ba8e7b18f1746d573bf"",""3ba90681c82736f0c3ebba94c76198f8""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/006/ERR1231096/ERR1231096_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/006/ERR1231096/ERR1231096_2.fastq.gz""]"
10000_RANDOM_1MB,ERR12311791,ACTIVE,"[""0727e3b19f24489322e66b9463125f28"",""1e5dd8c39d70d760904f6f59355fa0b6""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/091/ERR12311791/ERR12311791_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/091/ERR12311791/ERR12311791_2.fastq.gz""]"
10000_RANDOM_1MB,ERR12312507,ACTIVE,"[""64a4ddb68af3b5890805d40301b72d64""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/007/ERR12312507/ERR12312507.fastq.gz""]"
10000_RANDOM_1MB,ERR12314152,ACTIVE,"[""d2b63acb2ea1b8af1a5aede7141ebe54"",""76b663cfe9db3d673b0007d126feff83""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/052/ERR12314152/ERR12314152_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/052/ERR12314152/ERR12314152_2.fastq.gz""]"
10000_RANDOM_1MB,ERR12314155,ACTIVE,"[""85e523497721fa4ae8f388a8ab1459e5"",""b72bfb910fce4e1ae5716efc34fe4918""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/055/ERR12314155/ERR12314155_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/055/ERR12314155/ERR12314155_2.fastq.gz""]"
10000_RANDOM_1MB,ERR12314167,ACTIVE,"[""6bdbee805501e2945b036c3a5e3e69d3"",""1596c83d92796e578029b438688e2f69""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/067/ERR12314167/ERR12314167_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/067/ERR12314167/ERR12314167_2.fastq.gz""]"
10000_RANDOM_1MB,ERR12318132,ACTIVE,"[""fa4279993dcb33a12ed9708f51f751ad"",""434085f8d38a3986e8f9ce4162b39fe9""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/032/ERR12318132/ERR12318132_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/032/ERR12318132/ERR12318132_2.fastq.gz""]"
10000_RANDOM_1MB,ERR12318263,ACTIVE,"[""7f2487d6a225eb2851ff0cdd8784d125"",""e645798495d9d2d8f795a303bdd1ae9c""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/063/ERR12318263/ERR12318263_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/063/ERR12318263/ERR12318263_2.fastq.gz""]"
10000_RANDOM_1MB,ERR12319046,ACTIVE,"[""e35f8c2ae8d1adc32e0e852a0cfa21d0"",""c96265e8a95d62fa66bbdfd2e9228cf0""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/046/ERR12319046/ERR12319046_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/046/ERR12319046/ERR12319046_2.fastq.gz""]"
10000_RANDOM_1MB,ERR12319057,ACTIVE,"[""72b276cfdaa3bb43cdbfb2f748a99ed4"",""5d822fc251a8aca4d553d01b09988a1a""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/057/ERR12319057/ERR12319057_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/057/ERR12319057/ERR12319057_2.fastq.gz""]"
10000_RANDOM_1MB,ERR12319073,ACTIVE,"[""06c65b499afcfad755c5129239dd8505"",""1c540c44cadfa8ce0b20e6599e3b530c""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/073/ERR12319073/ERR12319073_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/073/ERR12319073/ERR12319073_2.fastq.gz""]"
10000_RANDOM_1MB,ERR12319074,ACTIVE,"[""eded58982d534d679c25aa81d725b32a"",""91dcf1f71451d73d3c9a927d5304c7ea""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/074/ERR12319074/ERR12319074_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/074/ERR12319074/ERR12319074_2.fastq.gz""]"
10000_RANDOM_1MB,ERR12319075,ACTIVE,"[""e9cb82eb80a529ef273ab381d9ab2c1d"",""323fbd2727ae6ceb91fecdc705ed7ba6""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/075/ERR12319075/ERR12319075_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/075/ERR12319075/ERR12319075_2.fastq.gz""]"
10000_RANDOM_1MB,ERR12319081,ACTIVE,"[""c71ea0a49854bda5510b051043ea245d"",""4b1465c834705a34283c747bc7430bff""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/081/ERR12319081/ERR12319081_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/081/ERR12319081/ERR12319081_2.fastq.gz""]"
10000_RANDOM_1MB,ERR12319512,ACTIVE,"[""52470b3a5bfa01ddcee73a6bcbf2fd52"",""fc7f840a259d6b748875614312ee7b29""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/012/ERR12319512/ERR12319512_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/012/ERR12319512/ERR12319512_2.fastq.gz""]"
10000_RANDOM_1MB,ERR12319579,ACTIVE,"[""2f5cb9fbcea2ac4a92177eab7d084f96"",""007d0c979c2837ba25f1e67f263f7a1d""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/079/ERR12319579/ERR12319579_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/079/ERR12319579/ERR12319579_2.fastq.gz""]"
10000_RANDOM_1MB,ERR12320099,ACTIVE,"[""7ce03ecff32769c982b707e16a58def8"",""6f3f45ac82abdbe3ccd7df595c9c1c1f""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/099/ERR12320099/ERR12320099_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/099/ERR12320099/ERR12320099_2.fastq.gz""]"
10000_RANDOM_1MB,ERR12320139,ACTIVE,"[""3cd3d0c07740378abdf13430c138a776"",""6922559e6858dd028316eb702f748751""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/039/ERR12320139/ERR12320139_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/039/ERR12320139/ERR12320139_2.fastq.gz""]"
10000_RANDOM_1MB,ERR12320226,ACTIVE,"[""594e9c0ff841d9a06c8e1348236f07ee"",""5229f4ec831732911c6971f37d10e211""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/026/ERR12320226/ERR12320226_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/026/ERR12320226/ERR12320226_2.fastq.gz""]"
10000_RANDOM_1MB,ERR12322992,ACTIVE,"[""a184f4347edf90aaabbcb1e39a8c7c50"",""4e7a8dec2868529ffea3a758267a5538""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/092/ERR12322992/ERR12322992_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/092/ERR12322992/ERR12322992_2.fastq.gz""]"
10000_RANDOM_1MB,ERR12322997,ACTIVE,"[""673f30821b2fab857f02a23be82bed6f"",""d783cc32e8816be5d58b484e0ae66e61""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/097/ERR12322997/ERR12322997_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/097/ERR12322997/ERR12322997_2.fastq.gz""]"
10000_RANDOM_1MB,ERR12322998,ACTIVE,"[""de47c38f7699aa054cff81cece13a29c"",""fb85b8240b284917158b18ea3890a2a2""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/098/ERR12322998/ERR12322998_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/098/ERR12322998/ERR12322998_2.fastq.gz""]"
10000_RANDOM_1MB,ERR12323001,ACTIVE,"[""48a0eed84f1569636f6c4fd6da305a52"",""334effd86da7b71f8ef3090b04c6118d""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/001/ERR12323001/ERR12323001_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/001/ERR12323001/ERR12323001_2.fastq.gz""]"
10000_RANDOM_1MB,ERR12323042,ACTIVE,"[""7bd3ab53ff36f49c056f9f0504a71255"",""53400948a4bc21b75469f11ca301a8dc""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/042/ERR12323042/ERR12323042_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/042/ERR12323042/ERR12323042_2.fastq.gz""]"
10000_RANDOM_1MB,ERR12323496,ACTIVE,"[""2b87209f7ef779401bb20afec5bf5e43"",""8c6ebde1ebf4adfdefe6feeccd5101bf""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/096/ERR12323496/ERR12323496_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/096/ERR12323496/ERR12323496_2.fastq.gz""]"
10000_RANDOM_1MB,ERR12327612,ACTIVE,"[""67b9154967742bae3b1436aabc2e5312"",""58acd1afa879d10f5c454f8f515a79a6""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/012/ERR12327612/ERR12327612_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/012/ERR12327612/ERR12327612_2.fastq.gz""]"
10000_RANDOM_1MB,ERR12327619,ACTIVE,"[""08daf409ff4730b2f5a70122a5e9f674"",""7435d4507051756483b411b255b32f5b""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/019/ERR12327619/ERR12327619_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/019/ERR12327619/ERR12327619_2.fastq.gz""]"
10000_RANDOM_1MB,ERR12329392,ACTIVE,"[""d1c50bee2ec047c0b16d64c784065330"",""de75074d6cd6f8520e268e749a7cc9d2""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/092/ERR12329392/ERR12329392_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/092/ERR12329392/ERR12329392_2.fastq.gz""]"
10000_RANDOM_1MB,ERR12329421,ACTIVE,"[""5da9ced9251215f5b121ff045fd6565b"",""a07dc02259ffa7ced5436da334dac5a3""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/021/ERR12329421/ERR12329421_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/021/ERR12329421/ERR12329421_2.fastq.gz""]"
10000_RANDOM_1MB,ERR12330461,ACTIVE,"[""588a50a7a8f2348b0d13b532d7eca6e0"",""d599b9a0c97e4e8c1c5476c1250398e4""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/061/ERR12330461/ERR12330461_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/061/ERR12330461/ERR12330461_2.fastq.gz""]"
10000_RANDOM_1MB,ERR12331524,ACTIVE,"[""c2a7963b190d54cc5fb7e7b197f5e737"",""008e3963e61d3b58bf37f07856d60fe9""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/024/ERR12331524/ERR12331524_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/024/ERR12331524/ERR12331524_2.fastq.gz""]"
10000_RANDOM_1MB,ERR12332626,ACTIVE,"[""e314a5a556109c1294acf2e1e2eea417""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/026/ERR12332626/ERR12332626.fastq.gz""]"
10000_RANDOM_1MB,ERR12332722,ACTIVE,"[""e372257c2c8585c1618f53229a5b7fb7""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/022/ERR12332722/ERR12332722.fastq.gz""]"
10000_RANDOM_1MB,ERR12333413,ACTIVE,"[""cc876e4dacef3308dc65f6b006bb8403""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/013/ERR12333413/ERR12333413.fastq.gz""]"
10000_RANDOM_1MB,ERR12333595,ACTIVE,"[""97a9e6756041f86da70fdfdbb12cef57""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/095/ERR12333595/ERR12333595.fastq.gz""]"
10000_RANDOM_1MB,ERR12333650,ACTIVE,"[""0fb021e43cd524acc066c16c0d3782fe""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/050/ERR12333650/ERR12333650.fastq.gz""]"
10000_RANDOM_1MB,ERR12333685,ACTIVE,"[""2a5c73b4f113551346d5cd13f0e7c838""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/085/ERR12333685/ERR12333685.fastq.gz""]"
10000_RANDOM_1MB,ERR12334046,ACTIVE,"[""2e6b145a624e243a94ff0c64d327a847""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/046/ERR12334046/ERR12334046.fastq.gz""]"
10000_RANDOM_1MB,ERR12334294,ACTIVE,"[""c4a31613890d122f1e310ae6f1011974""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/094/ERR12334294/ERR12334294.fastq.gz""]"
10000_RANDOM_1MB,ERR12340149,ACTIVE,"[""fda8f912278767da55085c6a0041b121"",""27420756f2a8ca5de7e8b6bd3805d795""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/049/ERR12340149/ERR12340149_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/049/ERR12340149/ERR12340149_2.fastq.gz""]"
10000_RANDOM_1MB,ERR12340161,ACTIVE,"[""1f8c9b83ad19c8a7d46463f241c5c2e6"",""61c25cffee3a820b60de11e41ea6165d""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/061/ERR12340161/ERR12340161_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/061/ERR12340161/ERR12340161_2.fastq.gz""]"
10000_RANDOM_1MB,ERR12340188,ACTIVE,"[""83f24f34943eb068cd16cd8e9c7da1e7"",""dbc20afde602a4a115da1b9343f47442""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/088/ERR12340188/ERR12340188_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/088/ERR12340188/ERR12340188_2.fastq.gz""]"
10000_RANDOM_1MB,ERR12344795,ACTIVE,"[""d06dbc9a5c589702e5a3fb52cefb2af6"",""950ebdff93ef7d9ddaa9f66da11782bc""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/095/ERR12344795/ERR12344795_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/095/ERR12344795/ERR12344795_2.fastq.gz""]"
10000_RANDOM_1MB,ERR12344803,ACTIVE,"[""0690349ca4778f274e4de533acf9e3c6"",""2e0b4020876350afa3b91a881e0e9073""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/003/ERR12344803/ERR12344803_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/003/ERR12344803/ERR12344803_2.fastq.gz""]"
10000_RANDOM_1MB,ERR12352321,ACTIVE,"[""edfbdbe4f092b05bc0f4f0c80533a910"",""20c9dbed12556a497db8b500fa58cbb8""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/021/ERR12352321/ERR12352321_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/021/ERR12352321/ERR12352321_2.fastq.gz""]"
10000_RANDOM_1MB,ERR12353030,ACTIVE,"[""2bf2645bba571e1c194d32324b7db398"",""f39e34302917510c1f22db541fccbf3e""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/030/ERR12353030/ERR12353030_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/030/ERR12353030/ERR12353030_2.fastq.gz""]"
10000_RANDOM_1MB,ERR12353035,ACTIVE,"[""465391205d31612c59b0cd329b056f36"",""6f466f05d9bb44111adc390681ddcac8""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/035/ERR12353035/ERR12353035_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/035/ERR12353035/ERR12353035_2.fastq.gz""]"
10000_RANDOM_1MB,ERR12353038,ACTIVE,"[""4b4f4238f5b803c81d0312790d316d19"",""403968e88e953af677fa00fffc05e567""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/038/ERR12353038/ERR12353038_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/038/ERR12353038/ERR12353038_2.fastq.gz""]"
10000_RANDOM_1MB,ERR12353046,ACTIVE,"[""e62ccbdeb95c411566ce02073e338a31"",""9ecb42e099dea4d122ca619a67fbba39""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/046/ERR12353046/ERR12353046_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/046/ERR12353046/ERR12353046_2.fastq.gz""]"
10000_RANDOM_1MB,ERR12353055,ACTIVE,"[""2f77253abbc22ba91fad5febe91bf3cb"",""564332367f966ac53233aab5724c50a9""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/055/ERR12353055/ERR12353055_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/055/ERR12353055/ERR12353055_2.fastq.gz""]"
10000_RANDOM_1MB,ERR12353061,ACTIVE,"[""2554cd6b7392d84e30fb09fb83d2edc8"",""ef0690fd9cc57207c36386b9f3f8027c""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/061/ERR12353061/ERR12353061_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/061/ERR12353061/ERR12353061_2.fastq.gz""]"
10000_RANDOM_1MB,ERR12353072,ACTIVE,"[""dd9a882ab17b9262e2dd8bfc5813778f"",""91a80a1c3d7470a239ed47ba5f1a9868""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/072/ERR12353072/ERR12353072_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/072/ERR12353072/ERR12353072_2.fastq.gz""]"
10000_RANDOM_1MB,ERR12353074,ACTIVE,"[""f38f577d761fb035dd8924d35478e1f8"",""4b31e7a8696c929bac3f4bf623efaa0b""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/074/ERR12353074/ERR12353074_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/074/ERR12353074/ERR12353074_2.fastq.gz""]"
10000_RANDOM_1MB,ERR12353081,ACTIVE,"[""a71b91807546bb7898318c3c1e98172a"",""0b05db98ae88ac23f10d88b943ab273f""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/081/ERR12353081/ERR12353081_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/081/ERR12353081/ERR12353081_2.fastq.gz""]"
10000_RANDOM_1MB,ERR12353084,ACTIVE,"[""5ec4f56313ab923965cd6c60a787ba71"",""736b30b6b96fea47044c8457a68938d4""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/084/ERR12353084/ERR12353084_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/084/ERR12353084/ERR12353084_2.fastq.gz""]"
10000_RANDOM_1MB,ERR12353091,ACTIVE,"[""d8070eb080a26da5b5b607738656a81d"",""877ee8135ed0a2befc8054661cafa96f""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/091/ERR12353091/ERR12353091_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/091/ERR12353091/ERR12353091_2.fastq.gz""]"
10000_RANDOM_1MB,ERR12353098,ACTIVE,"[""ee50659758f67c5f43c4f4fc1734fde3"",""1f249c81cb2f8c95dd84188a76a9702a""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/098/ERR12353098/ERR12353098_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/098/ERR12353098/ERR12353098_2.fastq.gz""]"
10000_RANDOM_1MB,ERR12353107,ACTIVE,"[""7565536fb1df03347a891fec63663df3"",""ebc9026a7ff6f0c54a4b09740cb5b1aa""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/007/ERR12353107/ERR12353107_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/007/ERR12353107/ERR12353107_2.fastq.gz""]"
10000_RANDOM_1MB,ERR12353114,ACTIVE,"[""0f6da6675c9ca339be8304b217c911b4"",""2adbe1fca306415af76e6a1b172e2851""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/014/ERR12353114/ERR12353114_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/014/ERR12353114/ERR12353114_2.fastq.gz""]"
10000_RANDOM_1MB,ERR12353116,ACTIVE,"[""9b164a88758f1c8df366dfb098c07726"",""99eb3520840e06277f14981def40b0af""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/016/ERR12353116/ERR12353116_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/016/ERR12353116/ERR12353116_2.fastq.gz""]"
10000_RANDOM_1MB,ERR12353124,ACTIVE,"[""c27ca65d265c74d6cb715be60be91fcd"",""d3835d33a46c2b0a6d7fbc30a268b459""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/024/ERR12353124/ERR12353124_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/024/ERR12353124/ERR12353124_2.fastq.gz""]"
10000_RANDOM_1MB,ERR12353150,ACTIVE,"[""f07d652c0432c316c1504c63f9de54ab"",""4d61bc65f9ae2eb4cd1a30d6cf25bbca""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/050/ERR12353150/ERR12353150_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/050/ERR12353150/ERR12353150_2.fastq.gz""]"
10000_RANDOM_1MB,ERR12353167,ACTIVE,"[""fefc81a7f0aeb9d136d5318553620762"",""4f314a421504de0c51fe428463a4e430""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/067/ERR12353167/ERR12353167_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/067/ERR12353167/ERR12353167_2.fastq.gz""]"
10000_RANDOM_1MB,ERR12353233,ACTIVE,"[""c0f52017c0d80cf9a7cf40d4b11331ef"",""46430814106eead5cb8031399824def9""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/033/ERR12353233/ERR12353233_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/033/ERR12353233/ERR12353233_2.fastq.gz""]"
10000_RANDOM_1MB,ERR12353237,ACTIVE,"[""cda6a105d74dae14d4859be3124ed670"",""57640009cf1fd488142a08a7c703fa6f""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/037/ERR12353237/ERR12353237_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/037/ERR12353237/ERR12353237_2.fastq.gz""]"
10000_RANDOM_1MB,ERR12353244,ACTIVE,"[""bd4d88cd36b3bf0396146ab3197c34da"",""6bcc94ed53ab6ed7deb6f769464d2b3c""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/044/ERR12353244/ERR12353244_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/044/ERR12353244/ERR12353244_2.fastq.gz""]"
10000_RANDOM_1MB,ERR12353257,ACTIVE,"[""dfdb7bb1de23f891d84d8c7c7506a21f"",""162c8efa47bb9f93cdf85d08612b661c""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/057/ERR12353257/ERR12353257_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/057/ERR12353257/ERR12353257_2.fastq.gz""]"
10000_RANDOM_1MB,ERR12353270,ACTIVE,"[""08b345294c167bc1ad92e831e0eb8673"",""3a2956a40cff9d874606e91b00f4507e""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/070/ERR12353270/ERR12353270_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/070/ERR12353270/ERR12353270_2.fastq.gz""]"
10000_RANDOM_1MB,ERR12353274,ACTIVE,"[""dd9d98171df1ecf8854d29da7afd104e"",""1de6d2862faf5fb05135fc4f07021c6b""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/074/ERR12353274/ERR12353274_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/074/ERR12353274/ERR12353274_2.fastq.gz""]"
10000_RANDOM_1MB,ERR12353276,ACTIVE,"[""88982c52a9a994af1c027275a1a3beaa"",""5d6742b17c447de5f5fcee72b25623a7""]","[""ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/076/ERR12353276/ERR12353276_1.fastq.gz"",""ftp.sra.ebi.ac.uk/vol1/fastq/ERR123/076/ERR12353276/ERR12353276_2.fastq.gz""]"
